,OBJECTID,ID_ACCIDENT,DATE_,GROUPE_ACCIDENT,TYPE,CAUSE,COMMUNE,CONDITIONS_LUMINEUSES,CONDITIONS_METEO,CONSEQUENCES,COOR_X,COOR_Y,ETAT_ROUTE,GENRE_ROUTE,HEURE,JOUR,NB_ENFANTS_IMPLIQUES,NB_ENFANTS_ECOLE,NB_BLESSES_LEGERS,NB_BLESSES_GRAVES,NB_TUES,NB_PIETONS,NB_BICYCLETTES,NB_VAE_25,NB_VAE_45,NB_CYCLOMOTEURS,NB_MOTOS_50,NB_MOTOS,NB_VOITURES_TOURISME,NB_VOITURES_LIVRAISON,NB_CAMIONS,NB_BUS,NB_TRAM,NB_TRAINS,NB_SENIORS,NB_TC,REF_GROUPE_CAUSE,TOTAL_PERSONNES,ANNEE,E,N,LATITUDE,LONGITUDE
34812,46833,221117042,20221116,Accident par tamponnement,Collision avec un véhicule en marche,Inattention et distraction - Manque d'attention momentané,Plan-les-Ouates,Jour,Temps couvert,Avec blessés légers,2498594.998,1113441.477,Route sèche,Autoroute,160000.0,Mercredi,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,,,2022,2498595.0,1113441.48,6.125742864071319,46.16479575764904
34813,46834,220208002,20220207,Accident par tamponnement,Collision avec un véhicule en marche,Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec blessés légers,2499894.252,1116008.983,Route sèche,Route principale,200000.0,Lundi,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,0.0,1,1,,,2022,2499894.25,1116008.98,6.1420112179345425,46.1880833658992
34814,47308,220614322,20220614,Dérapage ou perte de maîtrise,Collision avec un obstacle sur la chaussée,Etat de la personne - Influence de l'alcool,Vernier,Nuit,Beau temps,Avec blessés légers,2494785.803,1117943.956,Route sèche,Autoroute,220000.0,Mardi,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2494785.8,1117943.96,6.075420163291692,46.20470712117015
34815,47309,221003414,20221003,Accident en s'engageant sur une route,Collision en obliquant à droite avec le trafic venant de gauche,Priorité - Non-respect du signal de priorité «Stop»,Genève,Jour,Beau temps,Avec blessés légers,2502125.823,1117291.645,Route sèche,Route principale,140000.0,Lundi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2502125.82,1117291.64,6.170642001547537,46.199948674832804
34816,47310,220731032,20220731,Dérapage ou perte de maîtrise,"Lors de l'évitement, sans collision",Conduite - Manque d'égards en changeant de voie,Lancy,Jour,Beau temps,Avec blessés légers,2498549.748,1115965.285,Route sèche,Route principale,80000.0,Dimanche,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2498549.75,1115965.29,6.124609100015499,46.18748889620389
34817,47311,220829058,20220829,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Genève,Aurore / crépuscule,Beau temps,Avec blessés graves,2498945.59,1118897.301,Route sèche,Route principale,50000.0,Lundi,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2498945.59,1118897.3,6.12910053682209,46.213920005294256
34818,47312,221120014,20221120,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Vernier,Nuit,Beau temps,Avec dommages matériels,2497742.131,1118611.32,Route sèche,Route principale,40000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2497742.13,1118611.32,6.113570744068555,46.21116578511262
34819,47313,220408195,20220319,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Conduite - Marche arrière imprudente,Genève,Inconnu,Autre,Avec dommages matériels,2501490.0,1116167.0,Autre,Route secondaire,150000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2501490.0,1116167.0,6.162643407262644,46.189740339497206
34820,47314,220901012,20220831,Accident en s'engageant sur une route,Collision en obliquant à droite avec le trafic venant de gauche,Priorité - Refus d'accorder la priorité au trafic du trottoir (traversée du trottoir),Vernier,Jour,Beau temps,Avec blessés légers,2496276.175,1119783.95,Route sèche,Route principale,100000.0,Mercredi,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2496276.18,1119783.95,6.09431769332272,46.221488126141764
34821,47315,220307284,20220307,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la gauche,Conduite - Manque d'égards en changeant de voie,Bellevue,Jour,Beau temps,Avec dommages matériels,2499543.063,1123628.626,Route sèche,Autoroute,120000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2499543.06,1123628.63,6.135822112514782,46.25656490668406
34822,47316,220917024,20220822,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Frôlement latéral avec le véhicule dépassé,Dépassement - En dépassant de trop près (latéral),Collonge-Bellerive,Jour,Beau temps,Avec dommages matériels,2504373.79,1121483.683,Route sèche,Route secondaire,150000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2504373.79,1121483.68,6.198901181757844,46.2379774259637
34823,47317,221225064,20221225,Collision frontale,Frôlement avec le trafic en sens inverse (sans dépassement),Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec dommages matériels,2499708.36,1116976.187,Route sèche,Route principale,210000.0,Dimanche,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2499708.36,1116976.19,6.139396143690332,46.19675509885475
34824,47318,4401,20220203,Accident par tamponnement,Collision avec un véhicule en marche,Inattention et distraction - Manque d'attention momentané,Céligny,Jour,Beau temps,Avec dommages matériels,2503538.735,1135200.116,Route sèche,Autoroute,80000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2503538.73,1135200.12,6.1852320669731204,46.36123026963509
34825,47319,220813045,20220721,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Meyrin,Jour,Beau temps,Avec blessés graves,2494295.417,1120615.564,Route sèche,Autre,130000.0,Jeudi,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2494295.42,1120615.56,6.068462448589627,46.228659181705886
34826,47320,220802245,20220704,Accident en quittant une route,"Collision en obliquant à gauche avec les usagers d'une voie séparée, d'une piste séparée, d'une piste cyclable/voie piétonne séparée, des rails de tramway",Signalisation - Inobservation d'une marque,Lancy,Jour,Beau temps,Avec dommages matériels,2497584.803,1117002.903,Route sèche,Route principale,70000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,,,2022,2497584.8,1117002.9,6.111885349608666,46.196675201373964
34827,47321,220825125,20220820,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Autre cas d'accident lors d'un dépassement ou lors d'un changement de voie de circulation,Dépassement - Autre attitude fautive en rapport avec un dépassement,Aire-la-Ville,Jour,Beau temps,Avec blessés légers,2492476.226,1116086.806,Route sèche,Route secondaire,150000.0,Samedi,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2492476.23,1116086.81,6.04592973149992,46.18763813856566
34828,47322,220526010,20220526,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,"Etat de la personne - Excès de fatigue, endormissement (y compris endormissement passager)",Genève,Nuit,Beau temps,Avec dommages matériels,2498855.839,1119245.968,Route sèche,Route principale,30000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2498855.84,1119245.97,6.127862109652344,46.21704256360599
34829,47323,220608133,20220608,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la droite,Conduite - Manque d'égards en changeant de voie,Lancy,Jour,Temps couvert,Avec blessés légers,2498897.999,1114494.979,Route sèche,Route principale,120000.0,Mercredi,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,,,2022,2498898.0,1114494.98,6.129437200229063,46.17431688932284
34830,47324,220605062,20220605,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Autre cas d'accident lors d'un dépassement ou lors d'un changement de voie de circulation,Signalisation - Inobservation d'un signal,Chêne-Bourg,Jour,Pluie,Avec blessés légers,2504179.065,1116971.129,Route humide,Route principale,150000.0,Dimanche,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2504179.07,1116971.13,6.197304083248982,46.19736166253739
34831,47325,230106194,20221230,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Inconnu,Autre,Avec dommages matériels,2501580.836,1116979.674,Autre,Route principale,210000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2501580.84,1116979.67,6.163648551656277,46.19706312456815
34832,46437,220708236,20220623,Accident en quittant une route,Collision en obliquant à gauche avec le trafic dans le même sens,Conduite - Manque d'égards en changeant de voie,Corsier (GE),Jour,Beau temps,Avec dommages matériels,2506380.945,1123482.857,Route sèche,Route principale,180000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2506380.95,1123482.86,6.224517115022924,46.256241843552765
34833,46438,220513138,20220512,Accident en traversant une route,Collision avec le trafic traversant depuis la gauche,Priorité - Non-respect du signal de priorité «Cédez le passage»,Genève,Jour,Temps couvert,Avec blessés légers,2499125.807,1116719.057,Route sèche,Route principale,170000.0,Jeudi,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2499125.81,1116719.06,6.131906318712342,46.194355227921605
34834,46439,220429141,20220428,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,"Vitesse - Inadaptée au tracé de la route (virage serré, proximité d'une intersection, etc.)",Bernex,Jour,Beau temps,Avec dommages matériels,2495281.24,1115691.232,Route sèche,Autoroute,100000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,,,2022,2495281.24,1115691.23,6.082343377010254,46.18452286805376
34835,46440,220408051,20220408,Autres,Autres,"Conduite - Arrêt (freinage) sans raison sur la chaussée, arrêt intempestif",Carouge (GE),Jour,Pluie,Avec blessés légers,2498870.774,1115313.129,Route mouillée,Route principale,70000.0,Vendredi,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,,,2022,2498870.77,1115313.13,6.128907551813737,46.18167150778622
34836,46441,221216250,20221216,Accident par tamponnement,Collision avec véhicule à l'arrêt,Etat de la personne - Influence de l'alcool,Genève,Nuit,Temps couvert,Avec dommages matériels,2500446.003,1117978.252,Route humide,Route principale,210000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2500446.0,1117978.25,6.148736616670477,46.205877641581594
34837,46442,220121160,20220121,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Plan-les-Ouates,Jour,Beau temps,Avec blessés graves,2497355.0,1114341.0,Route sèche,Autre,110000.0,Vendredi,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2497355.0,1114341.0,6.109493906925737,46.172698237232474
34838,46443,220515021,20220506,Accident en s'engageant sur une route,Collision en s'engageant depuis le bord de la route,Inattention et distraction - Manque d'attention momentané,Satigny,Jour,Beau temps,Avec dommages matériels,2492794.964,1117171.408,Route sèche,Route principale,140000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,,,2022,2492794.96,1117171.41,6.049808257450299,46.19744411982509
34839,46444,220216059,20220216,Accident impliquant des piétons,Piéton traversant la chaussée touché par un véhicule circulant en ligne droite,Priorité - Ne pas accorder la priorité à un passage pour piétons,Meyrin,Aurore / crépuscule,Pluie,Avec blessés légers,2495298.956,1120222.045,Route mouillée,Route principale,60000.0,Mercredi,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,,,2022,2495298.96,1120222.05,6.081556457381186,46.225276970861394
34840,46445,221216111,20221216,Accident en parquant,Collision avec une portière ouverte,Utilisation du véhicule - Ouverture imprudente de la portière,Puplinge,Aurore / crépuscule,Temps couvert,Avec blessés légers,2506239.373,1117481.106,Route humide,Route secondaire,70000.0,Vendredi,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,,,2022,2506239.37,1117481.11,6.2238881295367765,46.20223919344585
34841,46446,220623058,20220621,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Dépassement - En dépassant de trop près (latéral),Genève,Jour,Beau temps,Avec dommages matériels,2501013.878,1116826.078,Route sèche,Route secondaire,100000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2501013.88,1116826.08,6.156337584108734,46.195598437415164
34842,46447,220804033,20220804,Dérapage ou perte de maîtrise,Sans collision,"Vitesse - Inadaptée au tracé de la route (virage serré, proximité d'une intersection, etc.)",Lancy,Nuit,Beau temps,Avec blessés légers,2498520.116,1116717.887,Route sèche,Route principale,10000.0,Jeudi,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2498520.12,1116717.89,6.124061834510466,46.19425355685867
34843,46448,221209163,20221031,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Inconnu,Autre,Avec dommages matériels,2501576.236,1116308.054,Autre,Route principale,80000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2501576.24,1116308.05,6.163730549934247,46.19102162945589
34844,46449,220103104,20220103,Accident en traversant une route,Collision avec le trafic traversant depuis la droite,Etat de la personne - Influence de l'alcool,Vernier,Nuit,Temps couvert,Avec blessés graves,2496611.636,1119262.042,Route sèche,Route principale,40000.0,Lundi,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2496611.64,1119262.04,6.098780297799338,46.216845608717556
34845,46450,220408035,20220407,Accident par tamponnement,Collision avec véhicule à l'arrêt,Vitesse - Inadaptée aux conditions du trafic,Vernier,Jour,Pluie,Avec blessés légers,2496967.774,1118872.419,Route mouillée,Route principale,170000.0,Jeudi,2,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0,0,,,2022,2496967.77,1118872.42,6.10348072825513,46.21339594076008
34846,46451,220404313,20220404,Accident en traversant une route,Collision avec le trafic traversant depuis la droite,Priorité - Non-respect du signal de priorité «Stop»,Genève,Jour,Beau temps,Avec blessés légers,2500850.004,1117373.487,Route sèche,Route principale,80000.0,Lundi,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500850.0,1117373.49,6.154098727753124,46.20049790704243
34847,46452,220611105,20220611,Accident impliquant des piétons,Piéton traversant la chaussée touché par un véhicule circulant en ligne droite,Priorité - Ne pas accorder la priorité à un passage pour piétons,Le Grand-Saconnex,Jour,Beau temps,Avec blessés graves,2498631.806,1121186.047,Route sèche,Route principale,170000.0,Samedi,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2,0,,,2022,2498631.81,1121186.05,6.12453763340541,46.23445855830224
34848,46453,221203005,20221202,Dérapage ou perte de maîtrise,Sans collision,Inattention et distraction - Manque d'attention momentané,Genève,Nuit,Beau temps,Avec blessés graves,2500261.737,1118107.683,Route sèche,Autre,210000.0,Vendredi,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2500261.74,1118107.68,6.146321952138749,46.20701446885462
34849,46454,220927366,20220927,Accident en s'engageant sur une route,Collision en s'engageant depuis le bord de la route,Priorité - Autres attitude fautive en lien avec la priorité,Collonge-Bellerive,Jour,Beau temps,Avec blessés légers,2505581.097,1122493.226,Route sèche,Route principale,160000.0,Mardi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2505581.1,1122493.23,6.214346245484689,46.24722861528269
34850,46727,221009045,20221009,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la droite,Conduite - Manque d'égards en changeant de voie,Genève,Jour,Beau temps,Avec blessés légers,2500325.119,1116941.675,Route sèche,Route principale,120000.0,Dimanche,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500325.12,1116941.68,6.147392017180202,46.1965364264662
34851,46728,220621263,20220617,Dérapage ou perte de maîtrise,Collision avec un obstacle en manoeuvrant,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Autre,Avec dommages matériels,2500501.253,1117832.988,Route sèche,Autre,110000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500501.25,1117832.99,6.1494833236223485,46.20457929804534
34852,46729,221212348,20221211,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Nuit,Beau temps,Avec dommages matériels,2499532.247,1117771.81,Route sèche,Route secondaire,10000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2499532.25,1117771.81,6.136943867427937,46.20388489493594
34853,46730,221221207,20221221,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Distraction par le maniement du téléphone,Vernier,Jour,Beau temps,Avec dommages matériels,2495919.862,1118927.668,Route sèche,Autoroute,160000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2495919.86,1118927.67,6.08989149910345,46.21373141775095
34854,46731,220607460,20220523,Accident en traversant une route,Autre cas d'accident en traversant une route,Comportement du cycliste ou du cyclomotoriste - Emprunter un passage pour piétons pour traverser la route,Genève,Jour,Beau temps,Avec blessés légers,2501679.145,1116401.25,Route sèche,Route principale,120000.0,Lundi,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2501679.14,1116401.25,6.165043589131529,46.19187496320317
34855,46732,220525250,20220523,Dérapage ou perte de maîtrise,"Lors de l'évitement, sans collision",Priorité - Autres attitude fautive en lien avec la priorité,Collonge-Bellerive,Jour,Beau temps,Avec blessés légers,2505580.452,1122492.903,Route sèche,Route principale,180000.0,Lundi,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2505580.45,1122492.9,6.214337885383184,46.247225555716575
34856,46733,220914169,20220913,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la droite,Etat de la personne - Influence de l'alcool,Vernier,Jour,Beau temps,Avec dommages matériels,2496435.05,1119176.545,Route sèche,Autoroute,160000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,1,0,,,2022,2496435.05,1119176.55,6.096511196354164,46.216049498201976
34857,46734,220309192,20220306,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Manque d'attention momentané,Genève,Nuit,Beau temps,Avec dommages matériels,2498939.344,1118901.195,Route sèche,Route principale,50000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,,,2022,2498939.34,1118901.2,6.1290187145190815,46.21395414349087
34858,46735,220813066,20220807,Accident en traversant une route,Collision avec le trafic traversant depuis la gauche,Priorité - Non-respect du signal de priorité «Cédez le passage»,Carouge (GE),Jour,Beau temps,Avec dommages matériels,2499403.79,1115717.444,Route sèche,Route principale,130000.0,Dimanche,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499403.79,1115717.44,6.135722420566927,46.185387956802145
34859,46736,220701211,20220701,Dérapage ou perte de maîtrise,Sans collision,Utilisation du véhicule - Autre fautes de maniement,Laconnex,Jour,Beau temps,Avec blessés graves,2491386.034,1113950.478,Route sèche,Route principale,140000.0,Vendredi,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2491386.03,1113950.48,6.032308413088608,46.16824848139976
34860,46737,220918002,20220917,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec dommages matériels,2499662.511,1117069.256,Route sèche,Route secondaire,220000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2499662.51,1117069.26,6.138782275541951,46.197585362564574
34861,46738,221010399,20221010,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Manque d'attention momentané,Lancy,Jour,Beau temps,Avec blessés légers,2497610.542,1116781.616,Route sèche,Route secondaire,170000.0,Lundi,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0.0,0,0,,,2022,2497610.54,1116781.62,6.11226726816766,46.1946888614211
34862,46739,220809126,20220730,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Carouge (GE),Jour,Beau temps,Avec dommages matériels,2499296.0,1115610.0,Route sèche,Autre,150000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2499296.0,1115610.0,6.134349744789507,46.184405470557074
34863,46740,220311257,20220307,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Genève,Nuit,Beau temps,Avec dommages matériels,2500574.326,1118769.695,Route sèche,Route principale,10000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500574.33,1118769.7,6.150230442076053,46.21301524265919
34864,46741,220318196,20220307,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la gauche,Conduite - Manque d'égards en changeant de voie,Meyrin,Jour,Beau temps,Avec dommages matériels,2496703.067,1120109.786,Route sèche,Route principale,150000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2496703.07,1120109.79,6.099777226374496,46.22448458125727
34865,46742,230105052,20221205,Dérapage ou perte de maîtrise,Sans collision,Inattention et distraction - Manque d'attention momentané,Avusy,Inconnu,Autre,Avec dommages matériels,2489262.828,1111414.722,Autre,Route principale,170000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2489262.83,1111414.72,6.00542372891437,46.1450955058949
34866,46743,220329198,20220317,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Vernier,Inconnu,Autre,Avec dommages matériels,2496770.745,1119076.617,Autre,Route principale,130000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2496770.75,1119076.62,6.100882917237495,46.21520234443563
34867,46744,221127051,20221126,Accident en traversant une route,Collision avec le trafic traversant depuis la gauche,Priorité - Non-respect du signal de priorité «Cédez le passage»,Bernex,Jour,Temps couvert,Avec blessés légers,2493325.843,1114621.06,Route sèche,Route secondaire,140000.0,Samedi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2493325.84,1114621.06,6.057266848367429,46.17459021544154
34868,46835,220611003,20220610,Accident en quittant une route,Collision en obliquant à gauche avec le trafic venant en sens inverse,Priorité - Priorité en obliquant à gauche devant des véhicules venant en sens inverse,Veyrier,Jour,Beau temps,Avec blessés légers,2499782.217,1114380.143,Route sèche,Route principale,190000.0,Vendredi,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499782.22,1114380.14,6.140909845575447,46.17341631287889
34869,46836,221124320,20221118,Dérapage ou perte de maîtrise,Collision avec un obstacle en manoeuvrant,Conduite - Marche arrière imprudente,Genève,Jour,Temps couvert,Avec dommages matériels,2499801.131,1117559.381,Route sèche,Route secondaire,100000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2499801.13,1117559.38,6.140472555320813,46.202014354433985
34870,46837,220915080,20220913,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Meyrin,Inconnu,Autre,Avec dommages matériels,2495391.407,1120900.677,Autre,Route principale,170000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2495391.41,1120900.68,6.08260228500213,46.231395146897505
34871,46838,221128089,20221114,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Jour,Temps couvert,Avec dommages matériels,2499607.002,1118199.284,Route sèche,Route principale,150000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2499607.0,1118199.28,6.137820229060693,46.207740882406874
34872,46839,220721008,20220720,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la gauche,Conduite - Manque d'égards en changeant de voie,Genève,Jour,Beau temps,Avec dommages matériels,2499967.349,1117128.598,Route sèche,Route principale,190000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2499967.35,1117128.6,6.142718018105179,46.198164515687026
34873,46840,220622081,20220525,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Inconnu,Autre,Avec dommages matériels,2501406.129,1118020.5,Autre,Route principale,70000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2501406.13,1118020.5,6.161165772300034,46.20639917005107
34874,46841,221130002,20221129,Accident par tamponnement,Collision avec véhicule à l'arrêt,Etat de la personne - Influence de l'alcool,Genève,Nuit,Autre,Avec dommages matériels,2499746.721,1117725.237,Route humide,Route principale,230000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2499746.72,1117725.24,6.139732125193169,46.203498047409646
34875,46842,220525188,20220525,Accident par tamponnement,"Collision avec véhicule à l'arrêt, en reculant",Conduite - Marche arrière imprudente,Collonge-Bellerive,Jour,Beau temps,Avec dommages matériels,2504203.69,1121419.61,Route sèche,Route secondaire,80000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0,,,2022,2504203.69,1121419.61,6.196709458507423,46.237376914357824
34876,46843,220102006,20220101,Accident en parquant,Collision avec un autre usager de la route,Conduite - Marche arrière imprudente,Meyrin,Jour,Beau temps,Avec dommages matériels,2495584.371,1120807.336,Route sèche,Route principale,110000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2495584.37,1120807.34,6.085124034310478,46.230585636112956
